stint_id,Gls/90,Ast/90,Sh/90,SoT%,G/Sh,G/SoT,TklW/90,Int/90,TklWInt/90
Rico Henry__Brentford,-0.8720454064210936,-0.23628164582444847,-1.0971033247570026,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,-0.5020286137023119,-0.674252555008329,-0.6707348007807321
Aaron Hickey__Brentford,-0.8720454064210936,-0.9685113124616352,-0.5754803848885075,-0.9538851353400429,-1.1074231975739823,-1.1622975621489737,-0.16743308417359312,0.5767932086097441,0.2155023449285937
James Hill__Bournemouth,-0.8720454064210936,0.4208475421832837,-0.8903101553958725,-0.9538851353400429,-1.1074231975739823,-1.1622975621489737,-0.27716431829570515,1.7753369920598139,0.8062726146595662
Piero Hincapié__Arsenal,-0.5397508532091498,0.12063432233538654,-1.3181978277870698,2.5965310679622937,2.9569341048624884,1.0086254815290672,0.6344005354452016,1.1682267868602583,1.020819074973994
Jack Hinshelwood__Brighton,0.49845440889863313,0.7159963144135512,0.7692546238673357,0.7361129774318692,0.24736256990484115,0.010000881437168369,-0.6425831357016144,-1.0325369468527115,-0.9513914294594712
Callum Hudson-Odoi__Nottingham,0.09566117049368905,1.1460250907052656,0.23309461107309107,0.22485304415633262,0.12420022740676635,0.1402562640578507,-1.3126142425100065,-0.8571148085416738,-1.2574645342008561
Will Hughes__Crystal Palace,-0.8720454064210936,-0.9685113124616352,-0.3483307054674436,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,-0.15695263160846076,0.17490687958390735,0.0016152793550047563
Trai Hume__Sunderland,-0.4796025809660383,-0.6469386398731971,-0.3040448067849024,-0.6769526714824605,-0.3684491425855332,0.09683780318428983,0.7523277010305294,-0.07995617604248177,0.40777296592771756
Bashir Humphreys__Burnley,-0.8720454064210936,-0.9685113124616352,-0.8885785916580822,0.22485304415633262,-1.1074231975739823,-1.1622975621489737,-0.04166765339200482,-0.33032164833428757,-0.2059809901723019
Omari Hutchinson__Nottingham,-0.5203080867978127,1.913669290259207,0.07517478510354225,0.9846421116630328,-0.6147738275816829,-0.7715314142869264,-0.8210676922915551,-0.4263956902123485,-0.7264439779588479
Tim Iroegbunam__Everton,-0.8720454064210936,0.34506433192992436,-0.6368721901374437,-1.5503550574948353,-1.1074231975739823,-1.1622975621489737,3.3784533670295196,1.2274663127468135,2.7003667832099936
Alexander Isak__Liverpool,1.6712859816241685,0.4208475421832837,1.0793435963408304,0.3668696922884261,1.109498967391365,1.0086254815290672,-0.4495991147733102,-1.7197001001093237,-1.2120244501892503
Wilson Isidor__Sunderland,2.2036111558662,-0.9685113124616352,2.4429500398508552,0.6651046533658226,0.6168495973990659,0.3573485684256547,-0.7503574807226213,-1.3770063311725638,-1.2048033515672512
Alex Iwobi__Fulham,0.11125000010941676,0.24007594399528306,0.21702163640119854,0.5940963292997758,0.12420022740676635,0.010000881437168369,-0.6515209024701338,-0.4871490910152142,-0.6579594852893751
Reece James__Chelsea,-0.2653792037680953,1.019928883176964,-0.30372308183702396,0.11834055805726279,0.001037884908691378,0.09683780318428983,1.0524819793137166,1.5248867764295428,1.4671687601005337
Vitaly Janelt__Brentford,-0.45875405586373846,1.7407384540959563,-0.6100132753410341,-0.364516045591855,-0.12212445758938342,0.2705116466785333,0.1420677806404718,2.0103073911617253,1.1866439845733814
Mathias Jensen__Brentford,-0.0785260133509718,-0.5350313498124206,-0.12547845241380534,-0.1798944030201334,0.12420022740676635,0.4876039510463373,-0.14542413378681504,0.13701473999004277,-0.012224471946815597
